消費年月,縣市名稱,產業類別,交易筆數,交易金額,客單價
2024年11月,屏東縣,其他,575382,1877274517,3262.66
2024年11月,基隆市,食,1050059,490816036,467.42
2024年11月,基隆市,衣,73910,192155270,2599.85
2024年11月,基隆市,住,90907,327370686,3601.16
2024年11月,基隆市,行,519714,489632495,942.12
2024年11月,基隆市,文教康樂,394033,693905018,1761.03
2024年11月,基隆市,百貨,902032,1181602077,1309.93
2024年11月,基隆市,其他,457760,1227542425,2681.63
2024年11月,宜蘭縣,食,895851,401555940,448.24
2024年11月,宜蘭縣,衣,68052,167912035,2467.41
2024年11月,宜蘭縣,住,98560,300208312,3045.94
2024年11月,宜蘭縣,行,473407,496376747,1048.52
2024年11月,宜蘭縣,文教康樂,345575,627067857,1814.56
2024年11月,宜蘭縣,百貨,812424,1086149154,1336.92
2024年11月,宜蘭縣,其他,378852,1163664376,3071.55
2024年11月,花蓮縣,食,564712,305218280,540.48
2024年11月,花蓮縣,衣,38246,91087997,2381.63
2024年11月,花蓮縣,住,58550,192550396,3288.65
2024年11月,花蓮縣,行,317111,300424695,947.38
2024年11月,花蓮縣,文教康樂,234448,380542044,1623.14
2024年11月,花蓮縣,百貨,491690,632513949,1286.41
2024年11月,花蓮縣,其他,233553,728679463,3119.97
2024年11月,臺東縣,食,318429,141028519,442.89
2024年11月,臺東縣,衣,24345,60419263,2481.79
2024年11月,臺東縣,住,33297,102652647,3082.94
2024年11月,臺東縣,行,186512,191387268,1026.14
2024年11月,臺東縣,文教康樂,122168,194592752,1592.83
2024年11月,臺東縣,百貨,257958,324325281,1257.28
2024年11月,臺東縣,其他,119072,389594362,3271.92
2024年11月,澎湖縣,食,183736,74467177,405.29
2024年11月,澎湖縣,衣,12785,36167786,2828.92
2024年11月,澎湖縣,住,18270,52344243,2865.04
2024年11月,澎湖縣,行,96054,117786204,1226.25
2024年11月,澎湖縣,文教康樂,69821,107442173,1538.82
2024年11月,澎湖縣,百貨,141307,162037925,1146.71
2024年11月,澎湖縣,其他,54172,169198533,3123.36
2024年11月,金門縣,食,114394,52592817,459.75
2024年11月,金門縣,衣,8116,25953359,3197.8
2024年11月,金門縣,住,12615,40641591,3221.69
2024年11月,金門縣,行,55726,82616122,1482.54
2024年11月,金門縣,文教康樂,50600,70962614,1402.42
2024年11月,金門縣,百貨,126509,137652677,1088.09
2024年11月,金門縣,其他,42964,122444417,2849.93
2024年11月,連江縣,食,37017,14284327,385.89
2024年11月,連江縣,衣,1578,3921299,2484.98
2024年11月,連江縣,住,2654,5922656,2231.6
2024年11月,連江縣,行,16331,17617063,1078.75
2024年11月,連江縣,文教康樂,10159,14523886,1429.66
2024年11月,連江縣,百貨,20472,26255709,1282.52
2024年11月,連江縣,其他,8069,20371292,2524.64
2024年12月,臺北市,食,15678934,9716535979,619.72
2024年12月,臺北市,衣,906275,3784933132,4176.36
2024年12月,臺北市,住,1064882,5040245138,4733.15
2024年12月,臺北市,行,6043911,6267885582,1037.06
2024年12月,臺北市,文教康樂,4810456,12362248631,2569.87
2024年12月,臺北市,百貨,10783466,15782383436,1463.57
2024年12月,臺北市,其他,4895087,19377072966,3958.47
2024年12月,新北市,食,18320389,9330614788,509.3
2024年12月,新北市,衣,1223606,3402401389,2780.63
2024年12月,新北市,住,1424978,4389134696,3080.14
2024年12月,新北市,行,7560568,7205363126,953.02
2024年12月,新北市,文教康樂,6219688,12284235579,1975.06
2024年12月,新北市,百貨,14278802,17993578574,1260.16
2024年12月,新北市,其他,6757140,22336074827,3305.55
2024年12月,桃園市,食,8394344,4114615547,490.17
2024年12月,桃園市,衣,573842,1619310766,2821.88
2024年12月,桃園市,住,689316,2086571756,3027.02
2024年12月,桃園市,行,3829140,4124207526,1077.06
2024年12月,桃園市,文教康樂,2881783,5512941459,1913.03
2024年12月,桃園市,百貨,6444840,8870343289,1376.35
2024年12月,桃園市,其他,3220890,10186083158,3162.51
2024年12月,新竹縣,食,2460018,1273617001,517.73
2024年12月,新竹縣,衣,153387,466166835,3039.15
2024年12月,新竹縣,住,193697,668508872,3451.31
2024年12月,新竹縣,行,1071713,1268814934,1183.91
2024年12月,新竹縣,文教康樂,810800,1743481586,2150.32
2024年12月,新竹縣,百貨,1843154,2730574897,1481.47
2024年12月,新竹縣,其他,926788,2839257450,3063.55
2024年12月,新竹市,食,2287612,1174989382,513.63
2024年12月,新竹市,衣,131593,415346684,3156.3
2024年12月,新竹市,住,177522,621598872,3501.53
2024年12月,新竹市,行,908481,1043210257,1148.3
2024年12月,新竹市,文教康樂,744796,1692223958,2272.06
2024年12月,新竹市,百貨,1745013,2711223651,1553.7
2024年12月,新竹市,其他,830983,2631128815,3166.28
2024年12月,苗栗縣,食,1218247,566382959,464.92
2024年12月,苗栗縣,衣,95758,244322181,2551.45
2024年12月,苗栗縣,住,110144,320380512,2908.74
2024年12月,苗栗縣,行,683889,720828142,1054.01
2024年12月,苗栗縣,文教康樂,456843,793911038,1737.82
2024年12月,苗栗縣,百貨,972316,1306386610,1343.58
2024年12月,苗栗縣,其他,546674,1608676617,2942.66
2024年12月,臺中市,食,10776183,5707164378,529.61
2024年12月,臺中市,衣,779283,2259865937,2899.93
2024年12月,臺中市,住,916185,2851194060,3112.03
2024年12月,臺中市,行,5062620,5485526046,1083.54
2024年12月,臺中市,文教康樂,3534366,7595083143,2148.92
2024年12月,臺中市,百貨,8225162,11066813677,1345.48
2024年12月,臺中市,其他,3978086,14135756846,3553.41
2024年12月,彰化縣,食,2420485,1182558128,488.56
2024年12月,彰化縣,衣,218058,538831143,2471.05
2024年12月,彰化縣,住,237386,649697679,2736.88
2024年12月,彰化縣,行,1399121,1548166881,1106.53
2024年12月,彰化縣,文教康樂,885028,1615284134,1825.12
2024年12月,彰化縣,百貨,1971660,2448412874,1241.8
2024年12月,彰化縣,其他,1070749,3765053609,3516.28
2024年12月,南投縣,食,793682,381639194,480.85
2024年12月,南投縣,衣,71390,168395642,2358.81
2024年12月,南投縣,住,78994,224639126,2843.75
2024年12月,南投縣,行,486396,538925957,1108.0
2024年12月,南投縣,文教康樂,313577,533447748,1701.17
2024年12月,南投縣,百貨,665547,807099999,1212.69
2024年12月,南投縣,其他,363094,1236778452,3406.22
2024年12月,雲林縣,食,989742,466413558,471.25
2024年12月,雲林縣,衣,95451,228519705,2394.1
2024年12月,雲林縣,住,101634,271000634,2666.44
2024年12月,雲林縣,行,662290,731543479,1104.57
2024年12月,雲林縣,文教康樂,396824,646473629,1629.12
2024年12月,雲林縣,百貨,827775,1013055086,1223.83
2024年12月,雲林縣,其他,444316,1538703309,3463.08
2024年12月,嘉義縣,食,702810,319902306,455.18
2024年12月,嘉義縣,衣,66104,152896376,2312.97
2024年12月,嘉義縣,住,72611,191448790,2636.64
2024年12月,嘉義縣,行,485048,522753653,1077.74
2024年12月,嘉義縣,文教康樂,287732,448989735,1560.44
2024年12月,嘉義縣,百貨,625607,764984992,1222.79
2024年12月,嘉義縣,其他,326496,1141484258,3496.17
2024年12月,嘉義市,食,692308,331927893,479.45
2024年12月,嘉義市,衣,55906,156199198,2793.96
2024年12月,嘉義市,住,68472,198764165,2902.85
2024年12月,嘉義市,行,369615,384112270,1039.22
2024年12月,嘉義市,文教康樂,246772,470863829,1908.09
2024年12月,嘉義市,百貨,601028,795058866,1322.83
2024年12月,嘉義市,其他,287340,1050497801,3655.94
2024年12月,臺南市,食,5070527,2453826445,483.94
2024年12月,臺南市,衣,403901,1021334346,2528.67
2024年12月,臺南市,住,520250,1493474996,2870.69
2024年12月,臺南市,行,2741918,2917788173,1064.14
2024年12月,臺南市,文教康樂,1822434,3501462724,1921.31
2024年12月,臺南市,百貨,4344555,5583588096,1285.19
2024年12月,臺南市,其他,2218816,7437473737,3352.0
2024年12月,高雄市,食,7995145,4223031725,528.2
2024年12月,高雄市,衣,575624,1483820843,2577.76
2024年12月,高雄市,住,781320,2327246705,2978.61
2024年12月,高雄市,行,4192560,4308090796,1027.56
2024年12月,高雄市,文教康樂,2899585,5449247975,1879.32
2024年12月,高雄市,百貨,6929225,9093110636,1312.28
2024年12月,高雄市,其他,3327748,11907908940,3578.37
2024年12月,屏東縣,食,1194958,581942000,487.0
2024年12月,屏東縣,衣,103537,240839917,2326.12
2024年12月,屏東縣,住,134571,353392742,2626.07
2024年12月,屏東縣,行,815379,842694435,1033.5
2024年12月,屏東縣,文教康樂,513234,810424407,1579.05
2024年12月,屏東縣,百貨,1088764,1350019582,1239.96
2024年12月,屏東縣,其他,611699,2275243373,3719.55
2024年12月,基隆市,食,1085352,529837071,488.17
2024年12月,基隆市,衣,83259,214843866,2580.43
2024年12月,基隆市,住,90735,302912212,3338.43
2024年12月,基隆市,行,546771,522659199,955.9
2024年12月,基隆市,文教康樂,414095,697981200,1685.56
2024年12月,基隆市,百貨,911406,1062343460,1165.61
2024年12月,基隆市,其他,493512,1452159263,2942.5
2024年12月,宜蘭縣,食,925372,424516031,458.75
2024年12月,宜蘭縣,衣,75895,188604662,2485.07
2024年12月,宜蘭縣,住,97426,276493082,2837.98
2024年12月,宜蘭縣,行,496374,513178252,1033.85
2024年12月,宜蘭縣,文教康樂,360738,630994157,1749.18
2024年12月,宜蘭縣,百貨,820251,971912544,1184.9
2024年12月,宜蘭縣,其他,402607,1381502988,3431.39
2024年12月,花蓮縣,食,592251,334910334,565.49
2024年12月,花蓮縣,衣,44118,109909039,2491.25
2024年12月,花蓮縣,住,58929,182663926,3099.73
2024年12月,花蓮縣,行,342916,321919896,938.77
2024年12月,花蓮縣,文教康樂,247476,382595368,1545.99
2024年12月,花蓮縣,百貨,509885,599531691,1175.82
2024年12月,花蓮縣,其他,252344,825896648,3272.9
2024年12月,臺東縣,食,327100,156173027,477.45
2024年12月,臺東縣,衣,28377,67159696,2366.69
2024年12月,臺東縣,住,34484,102445837,2970.82
2024年12月,臺東縣,行,198564,188397055,948.8
2024年12月,臺東縣,文教康樂,127457,190154364,1491.91
2024年12月,臺東縣,百貨,265109,307979969,1161.71
2024年12月,臺東縣,其他,126179,448060519,3550.99
2024年12月,澎湖縣,食,184585,76967457,416.98
2024年12月,澎湖縣,衣,14122,38972029,2759.67
2024年12月,澎湖縣,住,18155,49555281,2729.57
2024年12月,澎湖縣,行,91674,98737311,1077.05
2024年12月,澎湖縣,文教康樂,72053,104318655,1447.8
2024年12月,澎湖縣,百貨,144131,159018970,1103.29
2024年12月,澎湖縣,其他,57651,191816790,3327.21
2024年12月,金門縣,食,116527,65718056,563.97
2024年12月,金門縣,衣,9336,27664643,2963.22
2024年12月,金門縣,住,12287,39550007,3218.85
2024年12月,金門縣,行,52460,68216027,1300.34
2024年12月,金門縣,文教康樂,51638,69447268,1344.89
2024年12月,金門縣,百貨,127404,136617931,1072.32
2024年12月,金門縣,其他,45800,144519603,3155.45
2024年12月,連江縣,食,35995,29621768,822.94
2024年12月,連江縣,衣,1876,4247935,2264.36
2024年12月,連江縣,住,2678,5160641,1927.05
2024年12月,連江縣,行,15367,15485973,1007.74
2024年12月,連江縣,文教康樂,10979,14830260,1350.78
2024年12月,連江縣,百貨,20597,24376742,1183.51
2024年12月,連江縣,其他,8806,25962287,2948.25
2025年1月,臺北市,食,14864399,10139258001,682.12
2025年1月,臺北市,衣,818362,3336223825,4076.71
2025年1月,臺北市,住,1019492,4945985197,4851.42
2025年1月,臺北市,行,5699877,5921717137,1038.92
2025年1月,臺北市,文教康樂,4785176,12962195765,2708.82
2025年1月,臺北市,百貨,10465838,16413651154,1568.31
2025年1月,臺北市,其他,4204811,14180927238,3372.55
2025年1月,新北市,食,17601606,10026276604,569.62
2025年1月,新北市,衣,1102213,3178616343,2883.85
2025年1月,新北市,住,1348948,4662663726,3456.52
2025年1月,新北市,行,7288366,6853608116,940.35
2025年1月,新北市,文教康樂,6255144,13105382189,2095.14
2025年1月,新北市,百貨,13989096,19124946869,1367.13
2025年1月,新北市,其他,5811585,16229319145,2792.58
2025年1月,桃園市,食,8139201,4400417068,540.64
2025年1月,桃園市,衣,514791,1492428820,2899.1
2025年1月,桃園市,住,650089,2141416289,3294.04
2025年1月,桃園市,行,3715909,3926709176,1056.73
2025年1月,桃園市,文教康樂,2932467,5762057471,1964.92
2025年1月,桃園市,百貨,6315512,9543120068,1511.06
2025年1月,桃園市,其他,2763729,7442971026,2693.09
2025年1月,新竹縣,食,2382550,1383061223,580.5
2025年1月,新竹縣,衣,136329,437423040,3208.58
2025年1月,新竹縣,住,184987,708595359,3830.51
2025年1月,新竹縣,行,1030843,1198858779,1162.99
2025年1月,新竹縣,文教康樂,828210,2006433779,2422.61
2025年1月,新竹縣,百貨,1778719,2703983821,1520.19
2025年1月,新竹縣,其他,803830,2204002491,2741.88
2025年1月,新竹市,食,2218697,1266705114,570.92
2025年1月,新竹市,衣,116683,367726639,3151.5
2025年1月,新竹市,住,171262,675171119,3942.33
2025年1月,新竹市,行,874083,992949921,1135.99
2025年1月,新竹市,文教康樂,754203,1783463500,2364.7
2025年1月,新竹市,百貨,1661689,2515313731,1513.71
2025年1月,新竹市,其他,715491,1972191687,2756.42
2025年1月,苗栗縣,食,1182434,634429562,536.55
2025年1月,苗栗縣,衣,84809,218388763,2575.07
2025年1月,苗栗縣,住,101127,323070707,3194.7
2025年1月,苗栗縣,行,653152,689716980,1055.98
2025年1月,苗栗縣,文教康樂,468378,834532699,1781.75
2025年1月,苗栗縣,百貨,943835,1346800863,1426.95
2025年1月,苗栗縣,其他,467664,1123861959,2403.14
2025年1月,臺中市,食,10441671,6271896711,600.66
2025年1月,臺中市,衣,717646,2077693701,2895.15
2025年1月,臺中市,住,858727,2863305359,3334.36
2025年1月,臺中市,行,4820287,5201701509,1079.13
2025年1月,臺中市,文教康樂,3604914,7830830898,2172.27
2025年1月,臺中市,百貨,8096869,12065549618,1490.15
2025年1月,臺中市,其他,3375005,10377799331,3074.9
2025年1月,彰化縣,食,2342106,1290134410,550.84
2025年1月,彰化縣,衣,203694,527604327,2590.18
2025年1月,彰化縣,住,219596,648806966,2954.55
2025年1月,彰化縣,行,1328605,1507736133,1134.83
2025年1月,彰化縣,文教康樂,885976,1711729160,1932.03
2025年1月,彰化縣,百貨,1920642,2637132062,1373.05
2025年1月,彰化縣,其他,897345,2602924334,2900.7
2025年1月,南投縣,食,759584,408554090,537.87
2025年1月,南投縣,衣,65470,161605817,2468.39
2025年1月,南投縣,住,72057,215688765,2993.31
2025年1月,南投縣,行,461174,513681580,1113.86
2025年1月,南投縣,文教康樂,322030,565491837,1756.02
2025年1月,南投縣,百貨,647072,866538495,1339.17
2025年1月,南投縣,其他,304745,837734053,2748.97
2025年1月,雲林縣,食,947173,500804022,528.74
2025年1月,雲林縣,衣,87627,220897878,2520.89
2025年1月,雲林縣,住,93342,273089275,2925.68
2025年1月,雲林縣,行,622304,699295049,1123.72
2025年1月,雲林縣,文教康樂,399382,704090260,1762.95
2025年1月,雲林縣,百貨,797615,1087134444,1362.98
2025年1月,雲林縣,其他,369314,1079664281,2923.43
2025年1月,嘉義縣,食,666179,347703506,521.94
2025年1月,嘉義縣,衣,60872,147357727,2420.78
2025年1月,嘉義縣,住,66755,192709170,2886.81
2025年1月,嘉義縣,行,459086,475472176,1035.69
2025年1月,嘉義縣,文教康樂,291858,465008757,1593.27
2025年1月,嘉義縣,百貨,612256,833576487,1361.48
2025年1月,嘉義縣,其他,274742,748113691,2722.97
2025年1月,嘉義市,食,663508,363256752,547.48
2025年1月,嘉義市,衣,51893,141844998,2733.41
2025年1月,嘉義市,住,64372,205373046,3190.41
2025年1月,嘉義市,行,344480,356934673,1036.15
2025年1月,嘉義市,文教康樂,245460,477547425,1945.52
2025年1月,嘉義市,百貨,591936,843305837,1424.66
2025年1月,嘉義市,其他,238099,732509856,3076.49
2025年1月,臺南市,食,4908360,2591504960,527.98
2025年1月,臺南市,衣,368886,940336363,2549.12
2025年1月,臺南市,住,492175,1529577987,3107.79
2025年1月,臺南市,行,2615506,2661163600,1017.46
2025年1月,臺南市,文教康樂,1823972,3501290173,1919.6
2025年1月,臺南市,百貨,4302675,6286817736,1461.14
2025年1月,臺南市,其他,1850577,5327841955,2879.02
2025年1月,高雄市,食,7750386,4688775720,604.97
2025年1月,高雄市,衣,530266,1371697140,2586.81
2025年1月,高雄市,住,745170,2404321512,3226.54
2025年1月,高雄市,行,3996126,4116211279,1030.05
2025年1月,高雄市,文教康樂,2915038,5638449060,1934.26
2025年1月,高雄市,百貨,6867656,9821938233,1430.17
2025年1月,高雄市,其他,2824676,8411676963,2977.93
2025年1月,屏東縣,食,1152242,626459713,543.69
2025年1月,屏東縣,衣,95927,227938973,2376.17
2025年1月,屏東縣,住,125518,363845690,2898.75
2025年1月,屏東縣,行,772671,800312318,1035.77
2025年1月,屏東縣,文教康樂,522141,860600189,1648.21
2025年1月,屏東縣,百貨,1069901,1464201697,1368.54
2025年1月,屏東縣,其他,512158,1548847816,3024.16
2025年1月,基隆市,食,1051232,577988843,549.82
2025年1月,基隆市,衣,77421,212607816,2746.13
2025年1月,基隆市,住,83722,312733150,3735.38
2025年1月,基隆市,行,529171,488547518,923.23
2025年1月,基隆市,文教康樂,418369,721992263,1725.73
2025年1月,基隆市,百貨,890761,1128812307,1267.24
2025年1月,基隆市,其他,413879,1011016377,2442.78
2025年1月,宜蘭縣,食,900291,463098111,514.39
2025年1月,宜蘭縣,衣,68196,176899692,2593.99
2025年1月,宜蘭縣,住,91420,288103070,3151.42
2025年1月,宜蘭縣,行,477755,521942182,1092.49
2025年1月,宜蘭縣,文教康樂,365281,649284720,1777.49
2025年1月,宜蘭縣,百貨,797602,1006493557,1261.9
2025年1月,宜蘭縣,其他,333689,924560479,2770.73
2025年1月,花蓮縣,食,571168,351698377,615.75
2025年1月,花蓮縣,衣,43209,108095941,2501.7
2025年1月,花蓮縣,住,55284,185244232,3350.77
2025年1月,花蓮縣,行,317589,309695770,975.15
2025年1月,花蓮縣,文教康樂,255028,402202534,1577.09
2025年1月,花蓮縣,百貨,503386,642246370,1275.85
2025年1月,花蓮縣,其他,207151,577012893,2785.47
2025年1月,臺東縣,食,309700,160286477,517.55
2025年1月,臺東縣,衣,28305,70600346,2494.27
2025年1月,臺東縣,住,31412,102994118,3278.81
2025年1月,臺東縣,行,184699,172242292,932.56
2025年1月,臺東縣,文教康樂,130134,214584077,1648.95
2025年1月,臺東縣,百貨,258096,330995102,1282.45
2025年1月,臺東縣,其他,103805,312163377,3007.21
2025年1月,澎湖縣,食,173708,86121847,495.79
2025年1月,澎湖縣,衣,13601,39113367,2875.77
2025年1月,澎湖縣,住,16624,57179550,3439.58
2025年1月,澎湖縣,行,83506,91868079,1100.14
2025年1月,澎湖縣,文教康樂,72979,117226860,1606.31
2025年1月,澎湖縣,百貨,137368,161103008,1172.78
2025年1月,澎湖縣,其他,48345,135153644,2795.61
2025年1月,金門縣,食,110136,57711900,524.01
2025年1月,金門縣,衣,8357,27523049,3293.41
2025年1月,金門縣,住,10271,37570594,3657.93
2025年1月,金門縣,行,47423,57633574,1215.31
2025年1月,金門縣,文教康樂,51104,73932885,1446.71
2025年1月,金門縣,百貨,123466,150618250,1219.92
2025年1月,金門縣,其他,38484,103920937,2700.37
2025年1月,連江縣,食,33643,15159496,450.6
2025年1月,連江縣,衣,1579,3857877,2443.24
2025年1月,連江縣,住,2406,5987576,2488.6
2025年1月,連江縣,行,15206,16511390,1085.85
2025年1月,連江縣,文教康樂,11635,18343535,1576.58
2025年1月,連江縣,百貨,20611,25954389,1259.25
2025年1月,連江縣,其他,7988,18231284,2282.33
2025年2月,臺北市,食,13545979,8091842037,597.36
2025年2月,臺北市,衣,624994,2568444661,4109.55
2025年2月,臺北市,住,903017,3962697774,4388.29
2025年2月,臺北市,行,5196222,5859362197,1127.62
2025年2月,臺北市,文教康樂,4476553,12856390510,2871.94
2025年2月,臺北市,百貨,9090315,12619512273,1388.24
2025年2月,臺北市,其他,4561818,14237126152,3120.93
2025年2月,新北市,食,16004184,7912842167,494.42
2025年2月,新北市,衣,837050,2399135554,2866.18
2025年2月,新北市,住,1220391,3644719049,2986.52
2025年2月,新北市,行,6611832,6502765282,983.5
2025年2月,新北市,文教康樂,5889082,13976178011,2373.24
2025年2月,新北市,百貨,12119571,14470196534,1193.95
2025年2月,新北市,其他,6292721,16918100264,2688.52
2025年2月,桃園市,食,7314461,3470045944,474.41
2025年2月,桃園市,衣,383996,1057161506,2753.05
2025年2月,桃園市,住,589787,1753605328,2973.29
2025年2月,桃園市,行,3373914,3720684327,1102.78
2025年2月,桃園市,文教康樂,2732123,6109937594,2236.33
2025年2月,桃園市,百貨,5415299,7076270379,1306.72
2025年2月,桃園市,其他,3004883,7968432420,2651.83
2025年2月,新竹縣,食,2152062,1079855262,501.78
2025年2月,新竹縣,衣,103382,335864036,3248.77
2025年2月,新竹縣,住,167889,566596373,3374.83
2025年2月,新竹縣,行,943946,1155046997,1223.64
2025年2月,新竹縣,文教康樂,780848,2031909906,2602.18
2025年2月,新竹縣,百貨,1534553,2029290041,1322.4
2025年2月,新竹縣,其他,870106,2222280600,2554.03
2025年2月,新竹市,食,2002991,990140659,494.33
2025年2月,新竹市,衣,89749,302453264,3369.99
2025年2月,新竹市,住,153216,519922862,3393.4
2025年2月,新竹市,行,797208,941076084,1180.46
2025年2月,新竹市,文教康樂,715304,1926114970,2692.72
2025年2月,新竹市,百貨,1435579,1910636930,1330.92
2025年2月,新竹市,其他,783107,2065736627,2637.87
2025年2月,苗栗縣,食,1068513,492981807,461.37
2025年2月,苗栗縣,衣,64037,169248752,2642.98
2025年2月,苗栗縣,住,94002,267460252,2845.26
2025年2月,苗栗縣,行,599511,624153581,1041.1
2025年2月,苗栗縣,文教康樂,441150,927115572,2101.59
2025年2月,苗栗縣,百貨,812899,984818278,1211.49
2025年2月,苗栗縣,其他,512260,1298633349,2535.11
2025年2月,臺中市,食,9412361,4945134304,525.39
2025年2月,臺中市,衣,521986,1553088127,2975.34
2025年2月,臺中市,住,783613,2331602889,2975.45
2025年2月,臺中市,行,4436373,4886552125,1101.47
2025年2月,臺中市,文教康樂,3500630,8646090634,2469.87
2025年2月,臺中市,百貨,6904143,8834491674,1279.59
2025年2月,臺中市,其他,3715092,10690783827,2877.66
2025年2月,彰化縣,食,2133666,1036086990,485.59
2025年2月,彰化縣,衣,147473,375319705,2545.01
2025年2月,彰化縣,住,201702,549696791,2725.29
2025年2月,彰化縣,行,1232788,1402426585,1137.61
2025年2月,彰化縣,文教康樂,848454,1919197008,2261.99
2025年2月,彰化縣,百貨,1671454,2015159927,1205.63
2025年2月,彰化縣,其他,1008159,2873690713,2850.43
2025年2月,南投縣,食,697513,326228865,467.7
2025年2月,南投縣,衣,47533,115770681,2435.59
2025年2月,南投縣,住,67835,189504921,2793.62
2025年2月,南投縣,行,427243,481171261,1126.22
2025年2月,南投縣,文教康樂,302299,640128988,2117.54
2025年2月,南投縣,百貨,567435,664534492,1171.12
2025年2月,南投縣,其他,339942,930433574,2737.04
2025年2月,雲林縣,食,875279,404707440,462.38
2025年2月,雲林縣,衣,65632,156530307,2384.97
2025年2月,雲林縣,住,88279,233182069,2641.42
2025年2月,雲林縣,行,578559,635961302,1099.22
2025年2月,雲林縣,文教康樂,380667,780986928,2051.63
2025年2月,雲林縣,百貨,712294,856535156,1202.5
2025年2月,雲林縣,其他,423543,1199452479,2831.95
2025年2月,嘉義縣,食,613726,282631759,460.52
2025年2月,嘉義縣,衣,45454,103822142,2284.11
2025年2月,嘉義縣,住,63164,160729057,2544.63
2025年2月,嘉義縣,行,425067,455751561,1072.19
2025年2月,嘉義縣,文教康樂,278615,526773390,1890.69
2025年2月,嘉義縣,百貨,535846,648057720,1209.41
2025年2月,嘉義縣,其他,310577,885479467,2851.08
2025年2月,嘉義市,食,610404,294520813,482.5
2025年2月,嘉義市,衣,39800,113972887,2863.64
2025年2月,嘉義市,住,58690,166800204,2842.05
2025年2月,嘉義市,行,322442,347338164,1077.21
2025年2月,嘉義市,文教康樂,236925,544892472,2299.85
2025年2月,嘉義市,百貨,513502,654481420,1274.55
2025年2月,嘉義市,其他,271840,813960217,2994.26
2025年2月,臺南市,食,4421740,2057024258,465.21
2025年2月,臺南市,衣,277055,682112122,2462.01
2025年2月,臺南市,住,443648,1242153766,2799.86
2025年2月,臺南市,行,2386899,2613187946,1094.8
2025年2月,臺南市,文教康樂,1723936,3846479419,2231.22
2025年2月,臺南市,百貨,3692275,4785577083,1296.11
2025年2月,臺南市,其他,2095635,5709124403,2724.29
2025年2月,高雄市,食,7035803,3664761227,520.87
2025年2月,高雄市,衣,405991,1079008409,2657.72
2025年2月,高雄市,住,681204,2025691604,2973.69
2025年2月,高雄市,行,3694715,3772279715,1020.99
2025年2月,高雄市,文教康樂,2766514,6254508431,2260.79
2025年2月,高雄市,百貨,5912174,7511958625,1270.59
2025年2月,高雄市,其他,3140817,9152165828,2913.94
2025年2月,屏東縣,食,1061757,505603782,476.2
2025年2月,屏東縣,衣,74978,172731768,2303.77
2025年2月,屏東縣,住,117908,316693619,2685.94
2025年2月,屏東縣,行,719261,742711703,1032.6
2025年2月,屏東縣,文教康樂,494092,925409670,1872.95
2025年2月,屏東縣,百貨,944768,1152438001,1219.81
2025年2月,屏東縣,其他,583250,1766867736,3029.35
2025年2月,基隆市,食,954121,456456191,478.4
2025年2月,基隆市,衣,56995,148813967,2611.0
2025年2月,基隆市,住,77541,257715798,3323.61
2025年2月,基隆市,行,482440,455869013,944.92
2025年2月,基隆市,文教康樂,393587,792465460,2013.44
2025年2月,基隆市,百貨,773439,860061309,1112.0
2025年2月,基隆市,其他,459917,1115182996,2424.75
2025年2月,宜蘭縣,食,823263,369521922,448.85
2025年2月,宜蘭縣,衣,53177,130006624,2444.79
2025年2月,宜蘭縣,住,83091,231832894,2790.11
2025年2月,宜蘭縣,行,442368,450017404,1017.29
2025年2月,宜蘭縣,文教康樂,348517,745262976,2138.38
2025年2月,宜蘭縣,百貨,700182,799999182,1142.56
2025年2月,宜蘭縣,其他,380051,1047914160,2757.3
2025年2月,花蓮縣,食,517446,292149499,564.6
2025年2月,花蓮縣,衣,31365,78947766,2517.07
2025年2月,花蓮縣,住,51812,154582853,2983.53
2025年2月,花蓮縣,行,294914,278793793,945.34
2025年2月,花蓮縣,文教康樂,239027,437223967,1829.18
2025年2月,花蓮縣,百貨,441302,516071066,1169.43
2025年2月,花蓮縣,其他,242530,670003490,2762.56
2025年2月,臺東縣,食,282878,132672229,469.01
2025年2月,臺東縣,衣,19728,45925616,2327.94
2025年2月,臺東縣,住,29807,82091755,2754.11
2025年2月,臺東縣,行,172829,163200041,944.29
2025年2月,臺東縣,文教康樂,123228,213056058,1728.96
2025年2月,臺東縣,百貨,226847,251985613,1110.82
2025年2月,臺東縣,其他,121953,348519294,2857.82
2025年2月,澎湖縣,食,155637,66263660,425.76
2025年2月,澎湖縣,衣,8903,25068787,2815.77
2025年2月,澎湖縣,住,15048,45225503,3005.42
2025年2月,澎湖縣,行,87423,112721483,1289.38
2025年2月,澎湖縣,文教康樂,68443,115397641,1686.04
2025年2月,澎湖縣,百貨,120621,130812248,1084.49
2025年2月,澎湖縣,其他,57969,157716234,2720.7
2025年2月,金門縣,食,101906,53905788,528.98
2025年2月,金門縣,衣,6221,25393671,4081.93
2025年2月,金門縣,住,9999,34569059,3457.25
2025年2月,金門縣,行,49625,68562164,1381.61
2025年2月,金門縣,文教康樂,49428,83722225,1693.82
2025年2月,金門縣,百貨,107000,115293080,1077.51
2025年2月,金門縣,其他,45692,122470620,2680.35
2025年2月,連江縣,食,29320,11835091,403.65
2025年2月,連江縣,衣,1285,2872597,2235.48
2025年2月,連江縣,住,2116,5039306,2381.52
2025年2月,連江縣,行,15403,17711717,1149.89
